brand,config,drivetrain,exterior_color,interior_color,mileage,model,price,transmission,year
Lincoln, EcoBoost,AWD,Silver,Black,108540,MKS,10888,Automatic,2010
Lincoln, Base,FWD,Black,Black,48140,MKS,15749,Automatic,2014
Lincoln, EcoBoost,AWD,White,Beige,22389,MKS,25000,Automatic,2015
Lincoln, 4dr Sdn 3.7L AWD,AWD,Brown,Beige,26764,MKS,19999,Automatic,2014
Lincoln, EcoBoost,AWD,Black,Other,91437,MKS,13500,Automatic,2012
Lincoln, EcoBoost,AWD,White,Black,52677,MKS,17150,Automatic,2014
Lincoln, Base,AWD,Red,Beige,75209,MKS,8990,Automatic,2009
Lincoln, Base,FWD,White,Beige,39071,MKS,19400,Automatic,2015
Lincoln, EcoBoost,AWD,Red,Black,78826,MKS,15995,Automatic,2014
Lincoln, Base,FWD,White,Beige,39071,MKS,19400,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,22757,MKS,24950,Automatic,2015
Lincoln, Base,FWD,Black,Black,36654,MKS,22600,Automatic,2016
Lincoln, Base,AWD,White,Beige,88058,MKS,14495,Automatic,2013
Lincoln, EcoBoost,AWD,Silver,Beige,81102,MKS,14690,Automatic,2013
Lincoln, Base,AWD,Black,Beige,34139,MKS,,Automatic,2015
Lincoln, Base,AWD,Black,Beige,54301,MKS,16987,Automatic,2014
Lincoln, Base,FWD,Silver,Black,22650,MKS,22000,Automatic,2016
Lincoln, EcoBoost,AWD,Beige,Black,42718,MKS,21801,Automatic,2015
Lincoln, Base,AWD,Silver,Black,14532,MKS,22850,Automatic,2015
Lincoln,,AWD,Silver,Black,35204,MKS,23476,Automatic,2016
Lincoln,,AWD,Gray,Beige,30556,MKS,24173,Automatic,2016
Lincoln, EcoBoost,AWD,White,Beige,35111,MKS,26899,Automatic,2016
Lincoln, Base,AWD,Black,Black,32516,MKS,15995,Automatic,2013
Lincoln, Base,FWD,Black,Black,36654,MKS,22600,Automatic,2016
Lincoln, Base,AWD,Brown,White,61727,MKS,,Automatic,2010
Lincoln, Base,FWD,Other,Other,33014,MKS,21999,Automatic,2016
Lincoln, Base,FWD,White,Beige,110000,MKS,9995,Automatic,2010
Lincoln, Base,AWD,Black,Other,19032,MKS,19995,Automatic,2013
Lincoln, Base,AWD,Red,Other,86206,MKS,12895,Automatic,2009
Lincoln, EcoBoost,AWD,Other,Other,99782,MKS,13643,Automatic,2014
Lincoln, Base,FWD,White,Other,52965,MKS,17588,Automatic,2014
Lincoln, Base,AWD,White,Beige,40197,MKS,,Automatic,2016
Lincoln, Base,FWD,Silver,Other,103746,MKS,,Automatic,2013
Lincoln, Base,AWD,Black,Black,14642,MKS,,Automatic,2015
Lincoln, Base,AWD,Gray,Black,46619,MKS,22700,Automanual,2016
Lincoln, Base,AWD,Black,Black,88864,MKS,12988,Automatic,2013
Lincoln, Base,FWD,Silver,Black,104468,MKS,8995,Automatic,2010
Lincoln, Base,FWD,Black,White,116059,MKS,8995,Automatic,2009
Lincoln, Base,AWD,Black,Other,118057,MKS,11850,Automatic,2013
Lincoln, Base,FWD,White,Beige,39071,MKS,19400,Automatic,2015
Lincoln, Base,FWD,Red,Other,51927,MKS,19995,Automatic,2015
Lincoln, Base,FWD,Silver,Beige,46975,MKS,10995,Automatic,2009
Lincoln, Base,FWD,Black,Other,35096,MKS,21989,Automatic,2016
Lincoln, Base,FWD,Blue,Beige,74119,MKS,11998,Automatic,2009
Lincoln, Base,FWD,Red,Beige,60799,MKS,13700,Automatic,2012
Lincoln,,FWD,Black,Black,14046,MKS,18670,Automatic,2013
Lincoln, Base,FWD,Black,Beige,53910,MKS,16998,Automatic,2014
Lincoln, Base,AWD,Silver,Black,101492,MKS,10995,Automatic,2013
Lincoln, Base,FWD,Brown,Beige,30026,MKS,11500,Automatic,2009
Lincoln, EcoBoost,AWD,Red,Black,63511,MKS,13999,Automatic,2013
Lincoln, EcoBoost,AWD,Silver,Beige,101449,MKS,11771,Automatic,2013
Lincoln, Base,FWD,White,Beige,39071,MKS,19400,Automatic,2015
Lincoln, Base,AWD,Gray,Black,30805,MKS,25500,Automatic,2016
Lincoln, Base,FWD,Black,Beige,85219,MKS,14959,Automatic,2014
Lincoln, EcoBoost,AWD,Red,Other,69908,MKS,13991,Automatic,2013
Lincoln, Base,FWD,Black,Other,45829,MKS,19850,Automatic,2014
Lincoln, EcoBoost,AWD,Silver,Beige,67729,MKS,16464,Automatic,2013
Lincoln, Base,FWD,Beige,Beige,34475,MKS,20995,Automatic,2016
Lincoln, Base,FWD,Silver,Black,86866,MKS,12104,Automanual,2014
Lincoln,,FWD,White,Beige,47018,MKS,12990,Automatic,2010
Lincoln, Base,FWD,Black,Other,113174,MKS,8991,Automatic,2009
Lincoln, Base,AWD,Gray,Black,72097,MKS,11991,Automatic,2012
Lincoln, Base,FWD,Silver,Black,70678,MKS,,Automanual,2015
Lincoln, Base,FWD,Red,Black,24843,MKS,,Automatic,2016
Lincoln, Base,AWD,Black,Black,85356,MKS,13887,Automatic,2013
Lincoln, Base,FWD,Black,Black,31630,MKS,20491,Automatic,2015
Lincoln, Base,FWD,Black,Beige,47234,MKS,18759,Automatic,2016
Lincoln, Base,FWD,Red,Other,60767,MKS,10000,Automatic,2010
Lincoln, Base,AWD,White,Gray,78629,MKS,12999,Automatic,2011
Lincoln, Base,AWD,White,Beige,105183,MKS,9999,Automatic,2009
Lincoln, Base,FWD,Silver,Black,153609,MKS,7995,Automatic,2011
Lincoln,,AWD,White,Other,103968,MKS,9888,Automatic,2009
Lincoln, Base,AWD,Gray,Other,61138,MKS,16789,Automatic,2014
Lincoln, Base,FWD,Black,Other,94195,MKS,11270,Automatic,2012
Lincoln, EcoBoost,AWD,Black,Other,53744,MKS,16752,Automatic,2013
Lincoln, Base,AWD,Black,Other,79766,MKS,13795,Automatic,2010
Lincoln, Base,FWD,Silver,Black,90970,MKS,11995,Automatic,2013
Lincoln, Base,FWD,White,Other,72467,MKS,14095,Automatic,2012
Lincoln, Base,AWD,Black,Black,15323,MKS,26599,Automatic,2016
Lincoln, EcoBoost,AWD,Red,Other,85882,MKS,11999,Automatic,2012
Lincoln, Base,FWD,Black,Black,24558,MKS,20791,Automanual,2016
Lincoln, Base,AWD,Red,Beige,56250,MKS,18999,Automatic,2014
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,AWD,Black,Other,82102,MKS,14514,Automatic,2014
Lincoln, EcoBoost,AWD,Black,Other,66454,MKS,14988,Automatic,2013
Lincoln, Base,FWD,Silver,Black,66020,MKS,16380,Automatic,2014
Lincoln, Base,AWD,White,White,95000,MKS,11495,Automatic,2011
Lincoln, Base,AWD,Black,Black,117898,MKS,9499,Automatic,2010
Lincoln, Base,AWD,Beige,Other,85385,MKS,14996,Automatic,2015
Lincoln, Base,AWD,Gray,Beige,17450,MKS,22580,Automatic,2016
Lincoln, Base,FWD,Gray,Black,94092,MKS,9993,Automatic,2011
Lincoln, Base,FWD,Brown,Black,119692,MKS,8000,Automatic,2009
Lincoln, Base,FWD,Blue,Black,107800,MKS,,Automatic,2009
Lincoln, Base,AWD,Silver,Black,100146,MKS,8295,Automatic,2009
Lincoln, Base,FWD,Silver,Black,30030,MKS,20000,Automatic,2016
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Gray,Beige,110201,MKS,11900,Automatic,2013
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Red,Black,61860,MKS,8725,Automatic,2009
Lincoln, EcoBoost,AWD,Brown,Other,95529,MKS,15840,Automatic,2013
Lincoln, Base,AWD,Gold,Other,100059,MKS,12575,Automatic,2010
Lincoln, Base,AWD,Black,Black,49014,MKS,17995,Automatic,2015
Lincoln, Base,AWD,White,Black,116854,MKS,12995,Automatic,2014
Lincoln, EcoBoost,AWD,Gray,Black,136013,MKS,11989,Automatic,2013
Lincoln, EcoBoost,AWD,Black,Brown,131853,MKS,8495,Automatic,2011
Lincoln, Base,AWD,Silver,Black,73736,MKS,13900,Automatic,2014
Lincoln, Base,AWD,White,Beige,83000,MKS,10900,Automatic,2010
Lincoln, Base,FWD,Red,Black,98184,MKS,9990,Automatic,2010
Lincoln, Base,FWD,Silver,Beige,35369,MKS,17528,Automatic,2013
Lincoln, Base,AWD,Black,Black,34040,MKS,20500,Automatic,2015
Lincoln,,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,AWD,Brown,Black,46041,MKS,19995,Automatic,2015
Lincoln, Base,FWD,Other,Other,72291,MKS,13988,Automatic,2014
Lincoln, Base,AWD,Gray,Other,108580,MKS,8288,Automatic,2009
Lincoln, Base,FWD,Green,Black,87527,MKS,8988,Automatic,2010
Lincoln, Base,FWD,White,Beige,41432,MKS,19650,Automatic,2014
Lincoln, Base,FWD,Silver,Black,47254,MKS,19998,Automatic,2015
Lincoln, Base,AWD,Brown,Beige,33569,MKS,21998,Automatic,2016
Lincoln, Base,FWD,Black,Beige,29362,MKS,19634,Automatic,2014
Lincoln, Base,AWD,Red,Other,80788,MKS,10490,Automatic,2009
Lincoln, EcoBoost,AWD,Black,Black,39467,MKS,,Automatic,2015
Lincoln, EcoBoost,AWD,White,Beige,69434,MKS,15995,Automatic,2013
Lincoln,,AWD,Black,Black,82235,MKS,13777,Automatic,2014
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Gold,Beige,60328,MKS,11995,Automatic,2011
Lincoln, Base,FWD,Black,Black,64997,MKS,15998,Automatic,2011
Lincoln, EcoBoost,AWD,Blue,White,80157,MKS,14491,Automatic,2011
Lincoln,,FWD,Gray,Black,94975,MKS,9998,Automatic,2011
Lincoln, Base,AWD,Black,Other,93812,MKS,13599,Automatic,2011
Lincoln, Base,FWD,White,Black,77519,MKS,12999,Automatic,2012
Lincoln, EcoBoost,AWD,White,Beige,72096,MKS,16691,Automatic,2014
Lincoln, Base,FWD,Black,Beige,74389,MKS,,Automatic,2011
Lincoln, EcoBoost,AWD,Black,Other,49373,MKS,23993,Automatic,2016
Lincoln, EcoBoost,AWD,Gray,Black,97859,MKS,12990,Automatic,2013
Lincoln, Base,FWD,Black,Black,175207,MKS,5996,Automatic,2010
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Black,Black,36654,MKS,22600,Automatic,2016
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Blue,Black,100452,MKS,8995,Automatic,2010
Lincoln, BASE,AWD,Black,Black,75457,MKS,14000,Automatic,2009
Lincoln, Base,FWD,Silver,Beige,21786,MKS,23875,Automatic,2015
Lincoln, Base,AWD,Black,Black,129084,MKS,7888,Automatic,2009
Lincoln, Base,AWD,Red,Beige,40541,MKS,13989,Automatic,2010
Lincoln, Base,AWD,Black,Beige,117035,MKS,8900,Automatic,2009
Lincoln, Base,AWD,White,Beige,67017,MKS,,Automatic,2016
Lincoln, Base,AWD,Black,Black,21782,MKS,26995,Automatic,2016
Lincoln, Base,FWD,White,Beige,99550,MKS,11327,Automatic,2013
Lincoln, Base,AWD,Black,Gray,125951,MKS,9800,Automatic,2009
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,White,Beige,103139,MKS,9988,Automatic,2010
Lincoln, Base,AWD,White,Other,66471,MKS,12982,Automatic,2009
Lincoln,,AWD,Silver,Black,108359,MKS,9984,Automatic,2009
Lincoln, EcoBoost,AWD,Black,Black,98205,MKS,11988,Automatic,2013
Lincoln, Base,FWD,Other,Black,21640,MKS,19888,Automanual,2014
Lincoln, Base,FWD,White,Other,41185,MKS,20815,Automatic,2015
Lincoln, EcoBoost,AWD,Black,Beige,51808,MKS,15995,Automatic,2013
Lincoln, EcoBoost,AWD,White,Beige,26555,MKS,,Automatic,2015
Lincoln, Base,AWD,Gray,Black,32202,MKS,19489,Automatic,2015
Lincoln, Base,FWD,Beige,Black,27764,MKS,17500,Automatic,2016
Lincoln, Base,FWD,Black,Other,93028,MKS,11995,Automatic,2013
Lincoln, Base,AWD,Other,Beige,6547,MKS,23122,Automanual,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Gray,Black,35096,MKS,19988,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, EcoBoost,AWD,Black,Black,33135,MKS,,Automatic,2015
Lincoln, Base,AWD,Red,Beige,67985,MKS,17915,Automatic,2015
Lincoln,,FWD,Black,Black,15764,MKS,15489,Automatic,2013
Lincoln,,FWD,Black,Black,15764,MKS,15489,Automatic,2013
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, EcoBoost,AWD,Black,Black,40747,MKS,,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Black,Beige,57809,MKS,17495,Automanual,2016
Lincoln, Base,AWD,Black,Black,42462,MKS,,Automatic,2015
Lincoln, Base,FWD,Silver,Beige,42282,MKS,16190,Automatic,2015
Lincoln, EcoBoost,AWD,Black,Black,24409,MKS,24990,Automatic,2016
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,AWD,Gray,Black,31236,MKS,22424,Automatic,2016
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Silver,Beige,40385,MKS,19100,Automatic,2015
Lincoln, Base,FWD,Gray,Beige,72269,MKS,14475,Automatic,2014
Lincoln, Base,FWD,Brown,Beige,102659,MKS,8896,Automanual,2009
Lincoln, Base,FWD,Black,Black,36654,MKS,22600,Automatic,2016
Lincoln, Base,FWD,Black,Beige,43279,MKS,16841,Automatic,2014
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Red,Other,43860,MKS,16682,Automanual,2014
Lincoln, Base,AWD,White,Black,52066,MKS,17500,Automanual,2015
Lincoln, Base,FWD,Black,Black,36654,MKS,22600,Automatic,2016
Lincoln, Base,AWD,Black,Beige,30011,MKS,23369,Automatic,2016
Lincoln, Base,FWD,Red,Black,60531,MKS,14810,Automatic,2015
Lincoln, Base,AWD,White,Beige,31380,MKS,18995,Automatic,2013
Lincoln, EcoBoost,AWD,Black,Beige,77667,MKS,14788,Automatic,2013
Lincoln, Base,AWD,Black,Beige,45792,MKS,21805,Automatic,2016
Lincoln, Base,FWD,White,Beige,96879,MKS,8950,Automatic,2011
Lincoln, Base,FWD,White,White,73904,MKS,14934,Automatic,2014
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Brown,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Black,Black,36654,MKS,22600,Automatic,2016
Lincoln, Base,AWD,Black,Black,118557,MKS,9990,Automatic,2009
Lincoln, Base,FWD,Black,Black,36654,MKS,22600,Automatic,2016
Lincoln, Base,FWD,Red,Other,70382,MKS,15395,Automatic,2013
Lincoln, Base,FWD,White,Beige,39071,MKS,19400,Automatic,2015
Lincoln, Base,AWD,White,Beige,21715,MKS,24977,Automatic,2015
Lincoln, EcoBoost,AWD,Beige,Beige,13029,MKS,28350,Automatic,2015
Lincoln, Base,AWD,Other,Beige,25653,MKS,23987,Automatic,2015
Lincoln, Base,FWD,Other,Beige,55039,MKS,18500,Automatic,2015
Lincoln, Base,FWD,Silver,Black,73253,MKS,13338,Automatic,2013
Lincoln, Base,FWD,White,Beige,39071,MKS,19400,Automatic,2015
Lincoln, Base,FWD,White,Beige,88333,MKS,12411,Automatic,2012
Lincoln, Base,FWD,Red,Beige,82716,MKS,11867,Automatic,2009
Lincoln, Base,FWD,Black,Black,51065,MKS,13981,Automatic,2015
Lincoln,,AWD,Silver,Black,150362,MKS,6740,Automatic,2009
Lincoln, Base,FWD,Silver,Black,75847,MKS,12495,Automatic,2013
Lincoln, Base,FWD,White,Beige,39071,MKS,19400,Automatic,2015
Lincoln, w/EcoBoost,AWD,Red,Beige,76645,MKS,,Automatic,2011
Lincoln,,FWD,Blue,Beige,82443,MKS,,Automatic,2009
